site_id,lon,lat,elevation_m,slope_deg,landcover_type,nearest_road_distance_m,nearest_node_distance_m,candidate_role,is_deployable,recommendation_level,score,reject_reason,source,remark
CS-0963,114.453854,37.553292,153.0,1.01,耕地,353.6,462.4,MOBILE_STATION,true,C,54.87,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0964,114.606612,37.674564,51.0,0.64,耕地,0.0,4383.0,MOBILE_STATION,true,C,54.87,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0965,115.008308,37.135578,32.0,0.45,耕地,0.0,5325.7,MOBILE_STATION,true,C,54.8,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0966,114.697135,37.059221,41.0,1.01,耕地,0.0,5218.9,MOBILE_STATION,true,C,54.75,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0967,114.725424,37.755413,49.0,1.59,耕地,0.0,5318.8,MOBILE_STATION,true,C,54.75,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0968,115.144093,37.023289,35.0,1.27,耕地,0.0,5864.3,MOBILE_STATION,true,C,54.74,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0969,114.917785,37.149052,31.0,0.64,耕地,0.0,5477.3,MOBILE_STATION,true,C,54.69,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0970,115.098831,36.978373,35.0,0.45,耕地,0.0,4999.7,MOBILE_STATION,true,C,54.68,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0971,114.691477,37.02778,42.0,0.64,耕地,0.0,4727.7,MOBILE_STATION,true,C,54.68,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0972,114.640558,37.755413,48.0,0.9,耕地,0.0,4632.0,MOBILE_STATION,true,C,54.68,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0973,114.804631,36.973882,36.0,0.0,耕地,0.0,4440.1,MOBILE_STATION,true,C,54.62,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0974,115.245932,37.095154,32.0,0.32,耕地,0.0,4999.5,MOBILE_STATION,true,C,54.59,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0975,114.810289,36.911,39.0,0.32,耕地,0.0,4501.9,MOBILE_STATION,true,C,54.57,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0976,114.533062,37.66109,66.0,0.32,耕地,0.0,2701.7,MOBILE_STATION,true,C,54.57,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0977,114.103077,37.423037,1173.0,11.43,林地,1457.7,992.4,TEMP_FIXED_STATION,true,C,54.53,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0978,115.025281,36.978373,34.0,0.45,耕地,0.0,4903.3,MOBILE_STATION,true,C,54.5,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0979,115.27422,36.991848,35.0,0.32,林地,0.0,4674.7,MOBILE_STATION,true,C,54.47,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0980,114.900812,37.095154,31.0,0.64,耕地,0.0,5267.6,MOBILE_STATION,true,C,54.47,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0981,114.940416,36.99634,35.0,0.71,耕地,0.0,4980.3,MOBILE_STATION,true,C,54.39,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0982,114.402935,37.652107,119.0,2.84,耕地,0.0,2239.6,MOBILE_STATION,true,C,54.31,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0983,114.397277,37.737446,103.0,1.59,耕地,901.4,8614.3,TEMP_FIXED_STATION,true,C,54.31,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0984,114.244519,37.220917,280.0,3.13,草地,1118.0,6327.0,TEMP_FIXED_STATION,true,C,54.29,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0985,115.296851,37.032272,33.0,0.32,耕地,0.0,4607.0,MOBILE_STATION,true,C,54.25,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0986,114.923443,36.946932,36.0,0.45,耕地,0.0,4502.0,MOBILE_STATION,true,C,54.22,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0987,115.070543,36.99634,34.0,0.45,草地,0.0,4623.9,MOBILE_STATION,true,C,54.21,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0988,114.923443,36.915492,36.0,0.45,耕地,0.0,4484.4,MOBILE_STATION,true,C,54.2,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0989,114.946074,37.068204,33.0,0.64,耕地,0.0,4840.8,MOBILE_STATION,true,C,54.17,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0990,114.640558,37.701514,50.0,1.15,耕地,0.0,4253.3,MOBILE_STATION,true,C,54.14,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0991,115.172381,37.005323,33.0,0.32,耕地,0.0,4492.4,MOBILE_STATION,true,C,54.13,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0992,114.674504,37.773379,44.0,1.91,耕地,0.0,5340.9,MOBILE_STATION,true,C,54.13,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0993,114.606612,37.018797,54.0,1.31,耕地,0.0,4142.4,MOBILE_STATION,true,C,54.09,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0994,114.363331,37.247867,195.0,3.42,耕地,500.0,4347.9,MOBILE_STATION,true,C,54.07,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0995,114.216231,37.890159,550.0,9.16,草地,1250.0,7535.7,RELAY,true,C,54.05,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0996,114.578323,37.845244,56.0,0.32,耕地,0.0,2170.7,MOBILE_STATION,true,C,54.03,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0997,114.583981,37.629649,50.0,0.45,耕地,0.0,3428.3,MOBILE_STATION,true,C,54.0,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0998,115.325139,36.973882,36.0,0.45,耕地,0.0,4285.1,MOBILE_STATION,true,C,53.99,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0999,115.262905,36.933458,36.0,0.71,耕地,0.0,4509.3,MOBILE_STATION,true,C,53.96,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1000,114.606612,37.759904,51.0,0.45,耕地,0.0,3313.5,MOBILE_STATION,true,C,53.93,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1001,115.279878,37.072696,36.0,0.0,林地,0.0,3765.6,MOBILE_STATION,true,C,53.91,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1002,115.166724,37.117612,29.0,0.64,耕地,0.0,4868.4,MOBILE_STATION,true,C,53.89,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1003,114.595297,37.723972,56.0,0.45,耕地,0.0,805.4,MOBILE_STATION,true,C,53.89,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1004,114.651873,36.933458,47.0,0.0,耕地,0.0,432.6,MOBILE_STATION,true,C,53.83,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1005,114.98002,36.978373,34.0,0.32,耕地,0.0,4117.5,MOBILE_STATION,true,C,53.81,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1006,115.025281,36.911,37.0,0.71,耕地,0.0,4231.5,MOBILE_STATION,true,C,53.73,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1007,115.330797,36.911,40.0,0.45,耕地,0.0,3759.0,MOBILE_STATION,true,C,53.71,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1008,115.393032,36.96939,34.0,0.64,耕地,0.0,4335.6,MOBILE_STATION,true,C,53.71,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1009,115.251589,36.960407,39.0,0.71,耕地,0.0,4047.6,MOBILE_STATION,true,C,53.68,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1010,114.646216,37.02778,50.0,0.32,林地,0.0,1759.9,MOBILE_STATION,true,C,53.68,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1011,114.617927,37.050238,52.0,0.45,耕地,0.0,2262.1,MOBILE_STATION,true,C,53.66,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1012,114.493458,37.625157,74.0,1.59,耕地,0.0,183.6,MOBILE_STATION,true,C,53.66,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1013,114.674504,37.710497,44.0,0.0,耕地,0.0,1694.5,MOBILE_STATION,true,C,53.64,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1014,114.623585,37.854227,55.0,0.64,耕地,0.0,2053.3,MOBILE_STATION,true,C,53.64,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1015,114.714108,36.919983,43.0,0.0,耕地,0.0,3040.0,MOBILE_STATION,true,C,53.62,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1016,114.657531,36.960407,46.0,0.45,耕地,0.0,3274.2,MOBILE_STATION,true,C,53.59,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1017,114.153996,37.342189,843.0,9.59,林地,1581.1,5318.5,RELAY,true,C,53.57,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1018,114.301096,37.625157,212.0,5.55,林地,500.0,5422.4,TEMP_FIXED_STATION,true,C,53.5,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1019,115.189355,36.96939,34.0,0.32,耕地,0.0,3794.7,MOBILE_STATION,true,C,53.47,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1020,115.002651,37.099645,32.0,0.64,耕地,0.0,4250.4,MOBILE_STATION,true,C,53.47,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1021,114.798974,36.942441,41.0,0.0,耕地,0.0,2023.2,MOBILE_STATION,true,C,53.44,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1022,115.195012,37.068204,32.0,0.45,耕地,0.0,4035.0,MOBILE_STATION,true,C,53.44,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1023,114.646216,37.728463,47.0,0.45,耕地,0.0,2840.2,MOBILE_STATION,true,C,53.36,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1024,114.770685,36.960407,39.0,0.0,耕地,0.0,2214.5,MOBILE_STATION,true,C,53.31,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1025,115.098831,36.911,37.0,1.01,耕地,0.0,4105.4,MOBILE_STATION,true,C,53.29,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1026,114.83292,37.090662,33.0,0.71,耕地,1030.8,11217.7,TEMP_FIXED_STATION,true,C,53.28,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1027,114.691477,36.942441,45.0,0.45,耕地,0.0,1488.7,MOBILE_STATION,true,C,53.23,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1028,114.657531,37.05473,45.0,0.45,耕地,0.0,1890.7,MOBILE_STATION,true,C,53.23,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1029,114.318069,37.283799,216.0,6.06,耕地,353.6,4541.7,TEMP_FIXED_STATION,true,C,53.23,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1030,115.132778,37.050238,34.0,0.0,耕地,0.0,3247.5,MOBILE_STATION,true,C,53.22,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1031,114.866866,36.933458,37.0,0.0,耕地,0.0,640.2,MOBILE_STATION,true,C,53.17,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1032,115.030939,36.942441,37.0,0.0,耕地,0.0,2506.3,MOBILE_STATION,true,C,53.17,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1033,115.262905,37.018797,35.0,0.45,耕地,0.0,3576.7,MOBILE_STATION,true,C,53.17,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1034,114.691477,37.741938,43.0,0.45,耕地,0.0,2170.6,MOBILE_STATION,true,C,53.11,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1035,114.996993,36.937949,36.0,0.0,耕地,0.0,350.7,MOBILE_STATION,true,C,53.1,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1036,115.211985,37.000831,36.0,0.0,耕地,0.0,945.8,MOBILE_STATION,true,C,53.1,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1037,115.149751,37.086171,36.0,0.0,耕地,0.0,1157.8,MOBILE_STATION,true,C,53.1,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1038,114.583981,37.813803,57.0,0.45,耕地,250.0,3892.1,MOBILE_STATION,true,C,53.06,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1039,115.064885,36.924475,35.0,0.0,耕地,0.0,1843.8,MOBILE_STATION,true,C,53.03,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1040,115.030939,37.018797,35.0,0.0,耕地,0.0,954.6,MOBILE_STATION,true,C,53.03,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1041,114.974362,37.140069,31.0,0.32,耕地,0.0,3598.0,MOBILE_STATION,true,C,53.03,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1042,114.176627,37.665581,413.0,8.24,草地,500.0,392.2,TEMP_FIXED_STATION,true,C,53.03,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1043,114.75937,36.915492,41.0,0.64,耕地,0.0,3210.1,MOBILE_STATION,true,C,53.0,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1044,115.093174,36.942441,33.0,0.0,耕地,0.0,2283.1,MOBILE_STATION,true,C,52.88,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1045,115.12712,36.946932,33.0,0.0,耕地,0.0,2003.6,MOBILE_STATION,true,C,52.88,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1046,115.025281,37.045747,33.0,0.0,耕地,0.0,2283.0,MOBILE_STATION,true,C,52.88,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1047,114.963047,36.946932,37.0,0.32,耕地,0.0,1622.9,MOBILE_STATION,true,C,52.84,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1048,115.223301,36.924475,38.0,0.45,林地,0.0,1220.1,MOBILE_STATION,true,C,52.77,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1049,115.138435,36.915492,35.0,0.32,耕地,0.0,1725.9,MOBILE_STATION,true,C,52.7,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1050,114.736739,36.960407,41.0,0.71,耕地,0.0,2159.0,MOBILE_STATION,true,C,52.7,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1051,114.985678,37.018797,36.0,0.45,耕地,0.0,752.3,MOBILE_STATION,true,C,52.63,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1052,115.217643,37.045747,34.0,0.32,耕地,0.0,2026.6,MOBILE_STATION,true,C,52.63,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1053,115.376059,36.915492,33.0,0.32,耕地,0.0,1880.7,MOBILE_STATION,true,C,52.55,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1054,114.221889,37.688039,296.0,6.16,耕地,500.0,2718.3,TEMP_FIXED_STATION,true,C,52.55,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1055,115.059228,37.045747,34.0,0.45,耕地,0.0,3014.1,MOBILE_STATION,true,C,52.5,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1056,114.940416,37.099645,32.0,0.32,草地,0.0,1919.1,MOBILE_STATION,true,C,52.48,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1057,114.0465,37.494902,1206.0,13.82,林地,1457.7,1790.4,TEMP_FIXED_STATION,true,C,52.45,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1058,114.442539,37.77787,100.0,2.13,耕地,250.0,2925.9,MOBILE_STATION,true,C,52.45,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1059,115.359085,36.964899,37.0,0.71,草地,0.0,2770.0,MOBILE_STATION,true,C,52.43,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1060,114.957389,36.911,36.0,0.71,耕地,0.0,2490.9,MOBILE_STATION,true,C,52.36,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1061,115.404347,36.937949,33.0,0.64,耕地,0.0,1925.8,MOBILE_STATION,true,C,52.22,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1062,115.110147,37.099645,34.0,0.45,裸地,250.0,4458.4,MOBILE_STATION,true,C,52.2,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1063,114.912127,37.122103,32.0,0.0,耕地,250.0,4156.2,MOBILE_STATION,true,C,52.2,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1064,114.103077,37.063713,321.0,8.85,林地,250.0,1518.5,TEMP_FIXED_STATION,true,C,52.19,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1065,115.319482,36.946932,37.0,0.95,林地,0.0,2816.2,MOBILE_STATION,true,C,52.18,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1066,115.183697,36.942441,32.0,0.71,林地,0.0,1273.5,MOBILE_STATION,true,C,52.07,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1067,115.240274,37.068204,36.0,1.01,耕地,0.0,1972.9,MOBILE_STATION,true,C,52.05,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1068,114.844235,36.911,40.0,0.0,耕地,250.0,3414.4,MOBILE_STATION,true,C,51.98,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1069,115.059228,36.96939,32.0,0.95,林地,0.0,3129.0,MOBILE_STATION,true,C,51.95,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1070,115.353428,36.937949,32.0,0.9,耕地,0.0,439.2,MOBILE_STATION,true,C,51.87,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1071,114.578323,37.656598,53.0,2.25,耕地,0.0,1357.1,MOBILE_STATION,true,C,51.85,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1072,114.889497,36.911,34.0,1.15,耕地,0.0,2645.5,MOBILE_STATION,true,C,51.76,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1073,114.238862,37.193968,291.0,2.04,草地,2000.0,8645.6,TEMP_FIXED_STATION,true,C,51.69,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1074,114.0465,37.059221,391.0,4.84,草地,1500.0,5738.6,RELAY,true,C,51.68,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1075,114.674504,36.911,46.0,0.45,耕地,250.0,2510.2,MOBILE_STATION,true,C,51.46,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1076,114.567008,37.741938,61.0,1.31,耕地,250.0,2986.2,MOBILE_STATION,true,C,51.44,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1077,114.629243,36.911,52.0,1.27,草地,250.0,3233.4,MOBILE_STATION,true,C,51.22,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1078,114.83292,36.937949,39.0,1.15,耕地,250.0,3678.1,MOBILE_STATION,true,C,51.0,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1079,114.380304,37.692531,137.0,1.35,耕地,1030.8,4852.5,TEMP_FIXED_STATION,true,C,50.95,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1080,114.70845,37.714989,40.0,0.64,耕地,250.0,2896.8,MOBILE_STATION,true,C,50.88,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1081,115.183697,36.911,34.0,0.32,草地,250.0,2224.7,MOBILE_STATION,true,C,50.79,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1082,114.3407,37.220917,165.0,1.27,耕地,1000.0,3376.6,TEMP_FIXED_STATION,true,C,50.66,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1083,114.991335,36.911,37.0,0.71,耕地,250.0,2922.2,MOBILE_STATION,true,C,50.6,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1084,115.217643,36.951424,37.0,0.71,耕地,250.0,1228.8,MOBILE_STATION,true,C,50.6,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1085,114.216231,37.926092,556.0,10.3,林地,1802.8,8581.6,RELAY,true,C,50.03,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1086,114.617927,37.809311,50.0,1.71,耕地,500.0,4220.5,MOBILE_STATION,true,C,49.85,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1087,114.148339,37.917109,462.0,4.62,草地,1677.1,3488.4,TEMP_FIXED_STATION,true,C,49.68,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1088,114.091762,37.750921,572.0,8.0,草地,1414.2,592.8,TEMP_FIXED_STATION,true,C,49.64,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1089,114.227546,37.306257,651.0,6.98,草地,1767.8,1753.9,TEMP_FIXED_STATION,true,C,49.47,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1090,114.131365,37.750921,641.0,10.08,林地,1346.3,3183.8,TEMP_FIXED_STATION,true,C,49.36,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1091,114.482143,37.37363,116.0,1.62,耕地,1677.1,8659.8,TEMP_FIXED_STATION,true,C,49.16,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1092,114.255835,37.265833,321.0,7.93,草地,1000.0,4271.6,TEMP_FIXED_STATION,true,C,48.99,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1093,114.255835,37.387105,280.0,10.46,草地,500.0,3538.0,TEMP_FIXED_STATION,true,C,48.24,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1094,114.165312,37.436512,527.0,12.86,林地,1060.7,4526.1,TEMP_FIXED_STATION,true,C,47.97,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1095,114.137023,37.059221,255.0,4.84,草地,1274.8,3297.5,TEMP_FIXED_STATION,true,C,47.51,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1096,114.108735,37.926092,375.0,12.67,草地,901.4,4527.6,TEMP_FIXED_STATION,true,C,46.29,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1097,114.499116,37.562276,97.0,0.64,耕地,1500.0,4034.2,TEMP_FIXED_STATION,true,C,45.8,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-1098,114.137023,37.189476,474.0,8.91,草地,1581.1,1872.2,TEMP_FIXED_STATION,true,C,45.64,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
